path,class,what,why,refs,entrypoint,voice,dead,grouped
docs/CHECKOUT_SYNC_PROCEDURE.md,INTERNAL,"The procedure for advancing the analysis checkout on the cluster while jobs may be in flight, and the reason for each step.",It is operations for one institution's checkout and bears on no published number.,2,,clean,n/a,
docs/CLOSURE_V3_PREREGISTRATION.md,PUBLIC,"Derives the v3 closure count table from the pair-object contract before the run, including the failing count that looks like a pass.","The closure gate is how a reader confirms a merge is complete, and this is the table the gate is read against.",12,,needs-rewrite,n/a,
docs/COMPONENTS.md,PUBLIC,"Names every executable in the repository, what it reads and writes, and why it exists, including the kept-not-live files.",It is the navigable map a reader needs to find the code behind a number.,15,,needs-rewrite,n/a,
docs/CONTENTION_RECURRENCE_PREREGISTRATION.md,INTERNAL,"A pre-registration, marked superseded and never scored, predicting that a closure and merge scheduling collision would recur.","It registered a cluster scheduling effect and gated no number, so nothing published turns on it.",4,,clean,n/a,
docs/DATA_LAYOUT.md,INTERNAL,"Maps which path on the cluster volume holds code, live data, frozen evidence or another project.",It is a filesystem map of one machine and does not travel with the code.,3,,clean,n/a,
docs/DESIGN_AND_RATIONALE.md,PUBLIC,"The authoritative explanation of every physics and engineering choice, with the evidence behind it, written so the study can be rebuilt independently.",It is the reasoning a reader needs to judge whether a published choice was the right one.,31,Makefile,needs-rewrite,n/a,
docs/DOC_PLAN.md,INTERNAL,The internal execution map for the nine-document documentation rebuild.,"It inventories internal and superseded documents, so the published repository must not carry it.",1,,clean,n/a,
docs/DOC_REWRITE_DISCREPANCIES.md,INTERNAL,Records disagreements between replaced prose and claims derived from current artifacts.,It audits the rewrite process and names absorbed internal documents; published physics prose carries only the resolved claims.,0,,clean,n/a,
docs/ERROR_RECORD.md,INTERNAL,"The bidirectional record of what went wrong, who caught it and what changed in response, across the whole project.",The brief rules it INTERNAL: it records the working relationship and the route to the result rather than the result.,43,,clean,n/a,
docs/EXPORT_ARCHITECTURE.md,INTERNAL,"The proposed public-tree layout, its measured path-edit surface and the specification for a later fresh-history export.","It inventories INTERNAL paths and operational rewrite costs, so the published repository must not carry it.",0,,clean,n/a,
docs/EXTRACTION_CONVENTIONS.md,PUBLIC,"Defines the two grouping conventions side by side, ground-state and experiment-comparable, with tables now superseded by merged data.","The convention definitions are what extraction/three_tune_table.py implements, so a reader needs them to read a published column.",13,,needs-rewrite,n/a,
docs/F3_VIRTUAL_TRIGGER_CLOSURE.md,PUBLIC,"Establishes that the closure-only virtual-trigger validation can be run, specifies exactly how, and records the passed commensurability gate.",It is the method behind the observable-definition sentence and its first gate result.,8,,needs-rewrite,n/a,
docs/FIGURE_INVENTORY.md,PUBLIC,"Gives every plot the paper has carried exactly one disposition, sourced from the manuscript's own include list and the figure provenance map.","It is the provenance ledger for the published figures, so a reader can tell which generator made which figure.",17,,needs-rewrite,n/a,
docs/GATE_3000.md,PUBLIC,"Pre-registers the validation gate over the full 3000-directory analysis set, recorded before launch.","The gate is a precondition of the merge that produced every published number, and this states what it had to return.",11,,needs-rewrite,n/a,
docs/GOLDEN_OUTPUTS.md,PUBLIC,"The behaviour-freeze contract: every frozen artifact with its digest and regeneration recipe, and the seven things that cannot be regenerated.",The brief rules it PUBLIC: it is the reproducibility claim and the only answer to how a reader knows a figure came from that data.,45,,needs-rewrite,n/a,
docs/HF_RUN3_V1_PUBLICATION_AUTHORIZATION.md,PUBLIC,The owner's authorization for the HF_RUN3_V1 dataset to carry publication numbers.,"Its digest is recorded inside the dataset selectors, which refuse to resolve without it, so the plotting chain does not run without this file.",13,,needs-rewrite,n/a,
docs/LITERATURE_POSITIONING.md,INTERNAL,"Positions the closest prior work against this study from a full-text read, feeding the manuscript introduction.","It is manuscript drafting material and no method, figure or number depends on it.",0,,clean,n/a,
docs/M2_PROBQQ1TOQQ0JOIN.md,INTERNAL,Settles which quark indexes the probQQ1toQQ0join parameter by reading the pinned PYTHIA 8.317 source.,docs/PHYSICS.md now derives the parameter meaning from the exact PYTHIA 8.317 source.,7,,clean,n/a,
docs/M7_BEAUTY_PREREGISTRATION.md,PUBLIC,Pre-registers the beauty-sector unresolved-origin measurement before the macro was deployed or any job submitted.,It is what the published beauty M7 number is scored against.,5,,needs-rewrite,n/a,
docs/M7_BEAUTY_UNRESOLVED_SYSTEMATIC.md,PUBLIC,"Reports the measured beauty unresolved-origin systematic, under a scope banner marking it inclusive-level and not a bound on the pair observable.",It is a published result and its scope banner is part of reading it correctly.,5,,needs-rewrite,n/a,
docs/M7_UNRESOLVED_SYSTEMATIC.md,PUBLIC,Reports the measured charm unresolved-origin systematic under the same inclusive-level scope banner.,"README section 3a regenerates its table from committed logs, which makes it a reproduction target.",15,,needs-rewrite,n/a,
docs/MAP_V1_1_PREREGISTRATION.md,PUBLIC,"Pre-registers the exact diff the decay-map conjugation fix must produce, committed before the builder change existed.","README calls reproducing this fix one of the two headline checks, and the pre-registered counts are what a rebuild is scored against.",4,,needs-rewrite,n/a,
docs/MAP_V1_CONJUGATION_BUG.md,PUBLIC,"Records that the v1 decay-parent map does not conjugate antiparticle decays, found by a check that refused to build the artifact.","It is the defect behind a published correction, and the golden-output recipes are written against it.",13,,needs-rewrite,n/a,
docs/MAP_V2_PREREGISTRATION.md,PUBLIC,"Pre-registers the branching-ratio-split decay map before the channel probe was written, compiled or run.",The v2 map is a committed golden artifact and this is the falsifiable statement it was built against.,6,,needs-rewrite,n/a,
docs/MAP_V2_RESULT.md,PUBLIC,"Reports that the species-level splits drop the misassignment to 0.0018 per cent, built on v1.1 and never on v1.",It is the measured result that justifies the map version the published extraction uses.,6,,needs-rewrite,n/a,
docs/MERGED_CONVENTION_TABLES.md,INTERNAL,"The convention tables rebuilt from merged weights, every absolute and cross-sector number in them inflated by the E5 replication.","Its numbers are superseded and its definitions live in EXTRACTION_CONVENTIONS, so nothing published needs it.",8,,clean,n/a,
docs/MERGE_CHECKLIST.md,INTERNAL,"Collects the items gated on the merge that had been accumulating in owner briefs, with how each is verified.",The brief rules it INTERNAL: it is a session worklist.,2,,clean,n/a,
docs/MERGE_V3_BAND_VALIDATION.md,INTERNAL,Scores the first merged block against the pre-registered wall-clock and RSS band and decomposes the one apparent excess.,"It validates a resource forecast, not a physics quantity.",11,,clean,n/a,
docs/MERGE_V3_PREREGISTRATION.md,INTERNAL,Pre-registers the full-scale merge run and its go condition on the gate returning a pass.,It registers an operational forecast for one run; the physics gate it depends on is pre-registered separately in GATE_3000.,9,,clean,n/a,
docs/MODEL_TEX_REWRITE_PACK.md,INTERNAL,Assembles the numbers and provenance the owner needs to rewrite the manuscript's multiplicity-classes section.,It is drafting material for a specific manuscript edit; its numbers are published through the documents that own them.,3,,clean,n/a,
docs/MONASH_CENTRAL_TABLE.md,PUBLIC,"The MONASH central decomposition, marked superseded by E5 but carrying the section 0 values the smoke path and four tests reproduce.","README section 3a names it as the reproduction target for the committed MONASH anchor, so a reader checks against it.",28,,needs-rewrite,n/a,
docs/NIKHEF_BRINGUP.md,INTERNAL,The order of operations for bringing the pipeline up on the Nikhef cluster after the shell rewiring.,It is a bring-up checklist for one site's machines and paths.,5,,clean,n/a,
docs/NIKHEF_CLEANUP_PLAN.md,INTERNAL,"The plan for cleaning the cluster data volume, with owner rulings and the seed-collision check applied.",It is disk housekeeping on one filesystem.,9,,clean,n/a,
docs/NIKHEF_DELETION_PROPOSAL.md,INTERNAL,"One record of the Nikhef home-directory consolidation: its census, reverse map, resolver pin check or post-acceptance deletion proposal.",These files make a cluster administration pass reviewable and reversible; they are not inputs to the physics result.,0,,clean,n/a,nikhef-consolidation-records
docs/NIKHEF_DISK_INVENTORY.md,INTERNAL,"A metadata-only walk of the cluster data volume, taken as evidence for the restructure plan.",It inventories one machine's storage and names no method or result.,10,,clean,n/a,
docs/OWNER_DECISIONS_OPEN.md,INTERNAL,"The whole docket of open owner decisions in one place, deciding and executing nothing.","The brief rules it INTERNAL: it is the decision queue, not the decisions' effects.",1,,clean,n/a,
docs/PER_TUNE_PROCESSING_PREREGISTRATION.md,PUBLIC,Pre-registers the per-tune processing steps and fixes the block SEM estimator identically for all three tunes.,The published uncertainties are computed by exactly this estimator and the extraction code cites this document as its authority.,12,,needs-rewrite,n/a,
docs/PHASE4_SUBMISSION_CHECKLIST.md,INTERNAL,"The pre-submission checklist for the full production, each item verified with evidence or pending with what would close it.",It gates a job submission decision that has already been taken.,8,,clean,n/a,
